YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE22,993,112
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,BP3,3077,981
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,EW31,1158,2288
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,TE26,8776,4124
2026-05,WEEKDAY,19,TRAIN,EW23,59930,82237
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW5,21791,13588
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,DT25,2395,1233
2026-05,WEEKDAY,5,TRAIN,PW2,1,24
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE26,1583,1503
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1984,2157
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,64002,47069
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,DT3,6006,2936
2026-05,WEEKDAY,12,TRAIN,TE22,1692,2712
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PE2,3280,4124
2026-05,WEEKDAY,8,TRAIN,NS14,111697,26561
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2918,1772
2026-05,WEEKDAY,14,TRAIN,EW12/DT14,49765,50612
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,NS13,32658,32016
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,TE4,1510,2457
2026-05,WEEKDAY,12,TRAIN,PW6,1748,1030
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,37360,43645
2026-05,WEEKDAY,13,TRAIN,EW2/DT32,45871,45624
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CC7,4100,3044
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,24,136
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW22,4272,2975
2026-05,WEEKDAY,10,TRAIN,EW27,29233,25768
2026-05,WEEKDAY,18,TRAIN,NS18,32221,32922
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,SE2,4784,2000
2026-05,WEEKDAY,21,TRAIN,DT34,2306,4845
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,TE26,5154,9402
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,PE2,3821,3512
2026-05,WEEKDAY,0,TRAIN,DT30,12,949
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1369,1142
2026-05,WEEKDAY,7,TRAIN,NS17/CC15,85294,55186
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE12,3228,2089
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,PE4,1426,1304
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,PW4,2844,3462
2026-05,WEEKDAY,9,TRAIN,EW15,13376,158554
2026-05,WEEKDAY,21,TRAIN,TE24,1082,3016
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,DT3,19,437
2026-05,WEEKDAY,15,TRAIN,NE13,24602,22884
2026-05,WEEKDAY,22,TRAIN,NE7/DT12,16163,10262
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,9974,12924
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NS19,2670,10469
2026-05,WEEKDAY,13,TRAIN,PW4,3573,4375
2026-05,WEEKDAY,11,TRAIN,TE24,2952,1677
2026-05,WEEKDAY,9,TRAIN,TE25,5498,1850
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,16042,11292
2026-05,WEEKDAY,21,TRAIN,DT7,1533,3571
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT22,12421,6655
2026-05,WEEKDAY,14,TRAIN,EW18,14118,14820
2026-05,WEEKDAY,16,TRAIN,CC8,8015,6917
2026-05,WEEKDAY,13,TRAIN,DT28,6649,6953
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,DT8,362,605
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NS20,22853,14703
2026-05,WEEKDAY,13,TRAIN,BP11,2991,2587
2026-05,WEEKDAY,10,TRAIN,NE8,16307,23314
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NE15,1275,41
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,EW16/NE3/TE17,10184,13024
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,NS18,9755,4339
2026-05,WEEKDAY,9,TRAIN,CC28,6669,7310
2026-05,WEEKDAY,21,TRAIN,SE2,1599,7438
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,DT31,3648,6301
2026-05,WEEKDAY,23,TRAIN,CC17/TE9,712,2265
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,DT10,2703,2079
2026-05,WEEKDAY,14,TRAIN,SW6,2100,3694
2026-05,WEEKDAY,0,TRAIN,EW17,48,898
2026-05,WEEKDAY,16,TRAIN,CG2,25646,15925
2026-05,WEEKDAY,10,TRAIN,SE2,5223,2164
2026-05,WEEKDAY,16,TRAIN,TE4,7084,4337
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,SW5,4760,4083
2026-05,WEEKDAY,5,TRAIN,TE15,169,25
2026-05,WEEKDAY,12,TRAIN,CC25,4909,3288
2026-05,WEEKDAY,21,TRAIN,BP3,1558,4936
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,23408,33187
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,DT27,4360,4333
2026-05,WEEKDAY,12,TRAIN,TE24,2994,2374
2026-05,WEEKDAY,8,TRAIN,SE2,14913,2165
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,TE23,2358,2556
2026-05,WEEKDAY,13,TRAIN,EW10,7305,9117
2026-05,WEEKDAY,19,TRAIN,NS9/TE2,59214,141413
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT31,2435,6236
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,BP5,1368,1301
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,EW1,12426,8495
2026-05,WEEKDAY,18,TRAIN,EW17,43657,72842
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NS13,14989,33659
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1727,7717
2026-05,WEEKDAY,11,TRAIN,NE8,18617,23820
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NS16,28200,22445
2026-05,WEEKDAY,11,TRAIN,CC10/DT26,13775,9013
2026-05,WEEKDAY,8,TRAIN,NE16/STC,127397,27238
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,TE5,4367,5421
2026-05,WEEKDAY,14,TRAIN,PE1,3627,3484
2026-05,WEEKDAY,22,TRAIN,BP2,379,2845
2026-05,WEEKDAY,11,TRAIN,DT4,2315,858
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,NE9,13435,12278
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NE15,9618,2941
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,BP13,405,24
2026-05,WEEKDAY,20,TRAIN,NS23,54065,23200
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC3,421,2229
2026-05,WEEKDAY,0,TRAIN,DT7,12,159
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CC26,1870,1373
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,13270,15393
2026-05,WEEKDAY,8,TRAIN,CC25,11597,23015
2026-05,WEEKDAY,8,TRAIN,DT10,11570,5259
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,TE5,3696,4767
2026-05,WEEKDAY,23,TRAIN,DT6,615,1773
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,CC8,4133,4474
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,DT4,80,761
2026-05,WEEKDAY,8,TRAIN,CC11,10462,107683
2026-05,WEEKDAY,10,TRAIN,EW3,15834,9290
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,13520,10516
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,CC7,251,37
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,BP7,483,698
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,SW1,1371,724
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,DT30,16,675
2026-05,WEEKDAY,20,TRAIN,EW11,14576,18405
2026-05,WEEKDAY,13,TRAIN,SW2,4734,2977
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,SW1,1146,434
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NE8,295,24
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,DT17,1068,3304
2026-05,WEEKDAY,11,TRAIN,NS14,26827,13378
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,NE9,14523,12452
2026-05,WEEKDAY,17,TRAIN,NE11,23957,25651
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,TE25,1719,2014
2026-05,WEEKDAY,23,TRAIN,TE7,489,2217
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,BP8,1068,1067
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW15,6670,16761
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1727,6576
2026-05,WEEKDAY,16,TRAIN,NS12,15472,21820
2026-05,WEEKDAY,17,TRAIN,CE1/DT16,44404,31000
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,SW1,130,141
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,NS23,4614,21332
2026-05,WEEKDAY,17,TRAIN,TE15,14799,16022
2026-05,WEEKDAY,9,TRAIN,EW22,7437,40173
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2979,2267
2026-05,WEEKDAY,13,TRAIN,CC5,4732,4638
2026-05,WEEKDAY,15,TRAIN,CC21,11603,9787
2026-05,WEEKDAY,9,TRAIN,DT8,4844,3335
2026-05,WEEKDAY,10,TRAIN,NS5,24045,11488
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NS18,5120,1403
2026-05,WEEKDAY,22,TRAIN,DT7,1476,2462
2026-05,WEEKDAY,5,TRAIN,NE7/DT12,1245,308
2026-05,WEEKDAY,16,TRAIN,TE11,6301,4953
2026-05,WEEKDAY,19,TRAIN,BP10,1965,7850
2026-05,WEEKDAY,12,TRAIN,NE8,22068,30424
2026-05,WEEKDAY,15,TRAIN,DT34,3553,3634
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,CC7,2167,4423
2026-05,WEEKDAY,8,TRAIN,NS5,81721,21320
2026-05,WEEKDAY,14,TRAIN,SW7,1316,2169
2026-05,WEEKDAY,12,TRAIN,NS24/NE6/CC1,29756,40829
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE28,406,1012
2026-05,WEEKDAY,6,TRAIN,SE2,11941,849
2026-05,WEEKDAY,14,TRAIN,BP8,1581,1620
2026-05,WEEKDAY,0,TRAIN,EW29,8,285
2026-05,WEEKDAY,15,TRAIN,DT25,2920,3335
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,PE7,358,2372
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,TE25,2303,1100
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,TE23,1953,2310
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,NS25/EW13,421,129
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CC6,6952,8288
2026-05,WEEKDAY,19,TRAIN,NE16/STC,45263,115592
2026-05,WEEKDAY,19,TRAIN,BP2,1690,6861
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE16,63,21
2026-05,WEEKDAY,6,TRAIN,CC3,180,3454
2026-05,WEEKDAY,15,TRAIN,SE4,2613,3800
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,PE6,1109,663
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,EW29,7029,5559
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,BP4,817,883
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NS19,13393,8444
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,EW6,6863,4340
2026-05,WEEKDAY,10,TRAIN,DT24,5202,2650
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,TE4,4403,3976
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,NE5,8539,9163
2026-05,WEEKDAY,8,TRAIN,TE7,16191,16254
2026-05,WEEKDAY,8,TRAIN,BP6/DT1,133449,51142
2026-05,WEEKDAY,12,TRAIN,NE12/CC13,45539,47415
2026-05,WEEKDAY,22,TRAIN,EW15,29809,5750
2026-05,WEEKDAY,22,TRAIN,NE18,7998,5632
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,CC11,3735,9374
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,DT22,13020,8562
2026-05,WEEKDAY,13,TRAIN,CC16,6683,6565
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,PE7,3150,705
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,PW2,161,200
2026-05,WEEKDAY,7,TRAIN,NS7,68702,39682
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW1,7161,2396
2026-05,WEEKDAY,20,TRAIN,BP8,1360,1888
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PW4,3314,3869
2026-05,WEEKDAY,14,TRAIN,PE3,5698,7522
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,DT8,2993,3331
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,BP3,839,50
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,CC12,3404,1426
2026-05,WEEKDAY,21,TRAIN,EW10,5590,16045
2026-05,WEEKDAY,7,TRAIN,BP8,4729,5006
2026-05,WEEKDAY,5,TRAIN,NS13,25542,4013
2026-05,WEEKDAY,11,TRAIN,NS24/NE6/CC1,19742,31761
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,DT7,65,6
2026-05,WEEKDAY,18,TRAIN,TE8,21971,27347
2026-05,WEEKDAY,13,TRAIN,CG1/DT35,10378,13357
2026-05,WEEKDAY,5,TRAIN,EW22,479,697
2026-05,WEEKDAY,9,TRAIN,DT28,15574,13086
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,EW23,11521,10481
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,SE5,35,230
2026-05,WEEKDAY,20,TRAIN,NS3,10257,28707
2026-05,WEEKDAY,18,TRAIN,DT34,13894,10940
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE7,168,15
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,EW24/NS1,26093,56362
2026-05,WEEKDAY,8,TRAIN,PE7,9196,2295
2026-05,WEEKDAY,19,TRAIN,NS8,18554,36288
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,DT29,4869,4640
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,SW1,945,583
2026-05,WEEKDAY,20,TRAIN,NE16/STC,30325,67788
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,CC23,1125,3592
2026-05,WEEKDAY,11,TRAIN,DT20,5101,4603
2026-05,WEEKDAY,9,TRAIN,NS17/CC15,59528,13398
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,SW7,1103,468
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NS18,7543,3101
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,BP9,1320,1376
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,CC5,3775,3088
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,TE5,44,384
2026-05,WEEKENDS/HOLIDAY,16,TRAIN,NS18,8125,8395
2026-05,WEEKDAY,19,TRAIN,EW28,27193,54265
2026-05,WEEKDAY,12,TRAIN,EW17,20621,22792
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE8,1374,1738
2026-05,WEEKDAY,10,TRAIN,EW32,1624,1695
2026-05,WEEKDAY,21,TRAIN,EW12/DT14,80820,24014
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,DT6,3083,3656
2026-05,WEEKDAY,18,TRAIN,CC2,13370,6709
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,SW1,812,446
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,DT17,681,2453
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,CC26,858,1760
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,42262,48230
2026-05,WEEKDAY,20,TRAIN,PE1,1418,6555
2026-05,WEEKDAY,21,TRAIN,CC12,2827,8879
2026-05,WEEKDAY,23,TRAIN,EW2/DT32,5906,19261
2026-05,WEEKDAY,19,TRAIN,NS28,2021,810
2026-05,WEEKDAY,8,TRAIN,DT13,9263,19519
2026-05,WEEKDAY,12,TRAIN,SW1,3018,1931
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2/TE20,1608,2214
2026-05,WEEKDAY,7,TRAIN,DT28,32357,26041
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,PE5,3257,3447
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,BP5,1334,1206
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,NE11,11387,12137
2026-05,WEEKDAY,5,TRAIN,TE18,157,46
2026-05,WEEKDAY,16,TRAIN,BP2,1879,2881
2026-05,WEEKDAY,12,TRAIN,NE9,23791,16697
2026-05,WEEKDAY,22,TRAIN,NE4/DT19,36784,13848
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,PE1,3111,1640
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NS16,15541,7693
2026-05,WEEKDAY,8,TRAIN,NE18,19488,35640
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,EW11,6808,7727
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,NS23,10865,31716
2026-05,WEEKDAY,15,TRAIN,NS12,11806,18257
2026-05,WEEKDAY,18,TRAIN,NE14,39391,87595
2026-05,WEEKDAY,5,TRAIN,PW7,966,468
2026-05,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,582,597
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1530,7072
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,BP2,998,1787
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,SW8,759,371
2026-05,WEEKDAY,7,TRAIN,DT25,10929,8238
2026-05,WEEKDAY,22,TRAIN,DT10,1607,2230
2026-05,WEEKDAY,14,TRAIN,NS21/DT11,44862,51379
2026-05,WEEKDAY,16,TRAIN,BP6/DT1,30407,44735
2026-05,WEEKDAY,22,TRAIN,EW14/NS26,35556,5562
2026-05,WEEKDAY,19,TRAIN,EW29,34421,13805
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,CC24,2371,4185
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,CC16,2128,3160
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,NS16,27833,25433
2026-05,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,3519,2335
2026-05,WEEKDAY,13,TRAIN,DT6,9149,7412
2026-05,WEEKDAY,19,TRAIN,CC19/DT9,7955,8750
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,NE10,5427,4055
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,CC28,190,13
2026-05,WEEKDAY,7,TRAIN,PW4,11767,1467
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,EW25,1105,4502
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,DT33,8932,7920
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,SE5,2442,1535
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,EW26,21881,23623
2026-05,WEEKDAY,15,TRAIN,NS17/CC15,27456,18088
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,27852,31313
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,33879,60665
2026-05,WEEKDAY,5,TRAIN,TE25,84,1
2026-05,WEEKDAY,10,TRAIN,TE14/NS22,24332,83561
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,EW29,3824,3829
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,NS28,7931,3887
2026-05,WEEKDAY,5,TRAIN,NE12/CC13,8206,1083
2026-05,WEEKDAY,21,TRAIN,BP6/DT1,21299,42764
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,NS21/DT11,813,529
2026-05,WEEKDAY,12,TRAIN,TE8,7956,8680
2026-05,WEEKDAY,12,TRAIN,TE7,5577,3976
2026-05,WEEKDAY,7,TRAIN,NS18,32844,19293
2026-05,WEEKDAY,21,TRAIN,EW32,3690,2813
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,DT4,1696,1353
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,BP8,958,995
2026-05,WEEKENDS/HOLIDAY,14,TRAIN,CC23,2756,2499
2026-05,WEEKDAY,21,TRAIN,SE1,1215,5942
2026-05,WEEKDAY,23,TRAIN,CC21,2382,1907
2026-05,WEEKDAY,20,TRAIN,TE22,7556,3343
2026-05,WEEKDAY,13,TRAIN,NS18,13324,11285
2026-05,WEEKDAY,21,TRAIN,CC6,16688,1762
2026-05,WEEKDAY,5,TRAIN,BP12,2696,239
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,DT34,8,466
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,TE25,2210,2424
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PW3,570,735
2026-05,WEEKDAY,20,TRAIN,NE5,23338,9181
2026-05,WEEKDAY,5,TRAIN,NS17/CC15,5478,1338
2026-05,WEEKDAY,18,TRAIN,CC27,55990,3779
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,NE11,5814,8232
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,19624,29430
2026-05,WEEKDAY,17,TRAIN,NE12/CC13,67423,107887
2026-05,WEEKDAY,15,TRAIN,DT21,7304,6535
2026-05,WEEKDAY,19,TRAIN,CC17/TE9,8076,13068
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,CC2,2975,2449
2026-05,WEEKDAY,12,TRAIN,NS9/TE2,47766,50511
2026-05,WEEKDAY,23,TRAIN,CC8,781,2029
2026-05,WEEKDAY,15,TRAIN,EW6,7277,10440
2026-05,WEEKDAY,19,TRAIN,TE23,2909,7089
2026-05,WEEKDAY,18,TRAIN,NS16,71393,127496
2026-05,WEEKDAY,15,TRAIN,PE3,8606,7907
2026-05,WEEKDAY,10,TRAIN,EW2/DT32,41637,31040
2026-05,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,2414,3089
2026-05,WEEKDAY,18,TRAIN,CC26,25640,9495
2026-05,WEEKDAY,9,TRAIN,PW4,5274,3085
2026-05,WEEKDAY,18,TRAIN,PE7,4428,11330
2026-05,WEEKDAY,12,TRAIN,CC16,7170,4431
2026-05,WEEKDAY,8,TRAIN,CC12,29135,8060
2026-05,WEEKDAY,20,TRAIN,NE11,12964,16322
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,CC21,5358,7795
2026-05,WEEKDAY,0,TRAIN,SE1,54,463
2026-05,WEEKDAY,8,TRAIN,EW27,93219,73808
2026-05,WEEKDAY,10,TRAIN,BP2,2620,773
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,BP10,2312,1427
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,25538,28923
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,SW5,4775,2690
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,TE4,100,27
2026-05,WEEKDAY,5,TRAIN,BP13,1180,189
2026-05,WEEKDAY,18,TRAIN,EW32,22073,5344
2026-05,WEEKDAY,20,TRAIN,EW18,12782,19050
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,DT30,3421,6428
2026-05,WEEKDAY,22,TRAIN,TE18,11596,2696
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,BP6/DT1,13365,25405
2026-05,WEEKDAY,5,TRAIN,PE6,2161,231
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,PE4,1537,1451
2026-05,WEEKDAY,19,TRAIN,PW7,3571,7082
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,PE1,2317,2871
2026-05,WEEKDAY,7,TRAIN,TE18,2625,9587
2026-05,WEEKDAY,11,TRAIN,PE4,1688,838
2026-05,WEEKENDS/HOLIDAY,10,TRAIN,EW28,20968,6727
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,BP13,969,563
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,BP9,50,362
2026-05,WEEKENDS/HOLIDAY,19,TRAIN,EW9,15223,25479
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,15768,2770
2026-05,WEEKENDS/HOLIDAY,9,TRAIN,CC5,1119,1853
2026-05,WEEKENDS/HOLIDAY,18,TRAIN,EW27,33592,47157
2026-05,WEEKDAY,12,TRAIN,EW23,39382,38695
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,DT23,21,0
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,DT18,450,2394
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,NE8,8432,5283
2026-05,WEEKDAY,13,TRAIN,NE5,10427,12468
2026-05,WEEKDAY,23,TRAIN,SW2,331,853
2026-05,WEEKDAY,19,TRAIN,SW4,1972,5789
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NE7/DT12,15936,6801
2026-05,WEEKENDS/HOLIDAY,13,TRAIN,EW1,19684,16257
2026-05,WEEKDAY,16,TRAIN,NS27/CE2/TE20,6786,3280
2026-05,WEEKDAY,6,TRAIN,NE10,14031,9489
2026-05,WEEKENDS/HOLIDAY,5,TRAIN,SE2,828,15
2026-05,WEEKDAY,20,TRAIN,CC20,2787,5578
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,EW31,2251,724
2026-05,WEEKENDS/HOLIDAY,8,TRAIN,TE23,1538,1361
2026-05,WEEKENDS/HOLIDAY,21,TRAIN,TE29,884,2416
2026-05,WEEKENDS/HOLIDAY,17,TRAIN,EW23,34147,35865
2026-05,WEEKDAY,22,TRAIN,NS2,9619,25801
2026-05,WEEKDAY,15,TRAIN,DT18,10839,6400
2026-05,WEEKDAY,5,TRAIN,PW1,66,116
2026-05,WEEKDAY,19,TRAIN,NE15,15638,64797
2026-05,WEEKDAY,5,TRAIN,NS12,7126,1321
2026-05,WEEKENDS/HOLIDAY,15,TRAIN,TE27,3153,3837
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE24,239,589
2026-05,WEEKDAY,13,TRAIN,NS7,15209,12721
2026-05,WEEKDAY,10,TRAIN,PE1,3311,1489
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,PW5,14,436
2026-05,WEEKENDS/HOLIDAY,23,TRAIN,TE18,3086,959
2026-05,WEEKDAY,15,TRAIN,NS23,35530,36156
2026-05,WEEKDAY,16,TRAIN,DT10,5478,3675
2026-05,WEEKDAY,5,TRAIN,SW4,1468,82
2026-05,WEEKDAY,9,TRAIN,CC16,9315,11032
2026-05,WEEKDAY,22,TRAIN,NS15,9975,11231
2026-05,WEEKENDS/HOLIDAY,11,TRAIN,DT13,6930,9597
2026-05,WEEKDAY,6,TRAIN,DT30,13521,4018
2026-05,WEEKENDS/HOLIDAY,0,TRAIN,SW7,13,186
2026-05,WEEKDAY,20,TRAIN,DT8,3008,3169
2026-05,WEEKENDS/HOLIDAY,22,TRAIN,NE10,3256,7484
2026-05,WEEKDAY,11,TRAIN,NE17/PTC,31956,28078
2026-05,WEEKDAY,0,TRAIN,NE8,271,439
2026-05,WEEKENDS/HOLIDAY,7,TRAIN,EW30,1751,5755
