YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,BP2,218,1342
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,DT30,3436,3724
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,496,1908
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,DT22,8490,12380
2026-03,WEEKDAY,21,TRAIN,NE9,13875,27879
2026-03,WEEKDAY,11,TRAIN,TE6,11974,4940
2026-03,WEEKDAY,9,TRAIN,NS21/DT11,84494,84073
2026-03,WEEKDAY,12,TRAIN,PW5,2161,1869
2026-03,WEEKDAY,23,TRAIN,BP7,42,285
2026-03,WEEKDAY,11,TRAIN,DT6,8027,6610
2026-03,WEEKDAY,10,TRAIN,EW32,1629,2115
2026-03,WEEKDAY,8,TRAIN,DT34,16364,13615
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,25,320
2026-03,WEEKDAY,0,TRAIN,EW11,222,527
2026-03,WEEKDAY,11,TRAIN,NE18,12845,16814
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NE5,7249,7407
2026-03,WEEKDAY,22,TRAIN,EW17,11120,25711
2026-03,WEEKDAY,21,TRAIN,CC25,4777,6152
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,PW3,163,617
2026-03,WEEKDAY,22,TRAIN,DT21,12960,6074
2026-03,WEEKDAY,12,TRAIN,TE19,11414,10182
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,CC26,1337,1393
2026-03,WEEKDAY,9,TRAIN,DT21,9429,21209
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,TE28,2018,2303
2026-03,WEEKDAY,18,TRAIN,CC21,16298,32612
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,EW14/NS26,14245,2916
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,TE22,8398,867
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,PW6,173,667
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,BP5,211,116
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,TE26,8618,7441
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,EW9,11785,18178
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,NS3,9814,10736
2026-03,WEEKDAY,7,TRAIN,CC20,14101,11996
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,TE4,1703,2239
2026-03,WEEKDAY,13,TRAIN,PE2,9404,6409
2026-03,WEEKDAY,14,TRAIN,NS20,43488,45308
2026-03,WEEKDAY,6,TRAIN,EW22,6185,7503
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1085,750
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW17,11650,14004
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,PW3,418,199
2026-03,WEEKDAY,6,TRAIN,NE12/CC13,55280,30671
2026-03,WEEKDAY,23,TRAIN,DT13,3746,3888
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,CG1/DT35,15350,9769
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,DT22,2818,1886
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,PW3,545,588
2026-03,WEEKDAY,7,TRAIN,CC26,7898,24410
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,EW17,12518,11815
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS2,7390,15144
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,TE22,3576,6924
2026-03,WEEKDAY,17,TRAIN,EW14/NS26,212288,37525
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NE13,15715,11713
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,13521,7405
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,SE3,375,1782
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS5,11671,13384
2026-03,WEEKDAY,22,TRAIN,NS18,4822,20052
2026-03,WEEKDAY,7,TRAIN,CC23,4016,38953
2026-03,WEEKDAY,19,TRAIN,NE13,25193,53657
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,SW4,592,1985
2026-03,WEEKDAY,5,TRAIN,TE6,4909,404
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CC25,2720,2161
2026-03,WEEKDAY,0,TRAIN,DT22,388,782
2026-03,WEEKDAY,6,TRAIN,EW9,49137,10277
2026-03,WEEKDAY,21,TRAIN,NE11,13789,16046
2026-03,WEEKDAY,14,TRAIN,NE12/CC13,64075,61247
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,CC21,5927,6331
2026-03,WEEKDAY,20,TRAIN,NS14,18901,52688
2026-03,WEEKDAY,17,TRAIN,DT34,17536,6636
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2293,687
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,PW3,7,59
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NS21/DT11,32075,32125
2026-03,WEEKDAY,15,TRAIN,EW30,3320,715
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,TE24,247,473
2026-03,WEEKDAY,10,TRAIN,BP11,3583,1396
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,CC11,2708,2839
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,SW5,89,489
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,SW3,605,55
2026-03,WEEKDAY,19,TRAIN,CC6,9784,16864
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,DT27,2188,5022
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC25,361,853
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,PE2,1801,402
2026-03,WEEKDAY,17,TRAIN,SW7,3370,4217
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3823,3204
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW21/CC22,11153,10491
2026-03,WEEKDAY,23,TRAIN,CC21,2845,2155
2026-03,WEEKDAY,21,TRAIN,SE5,817,4122
2026-03,WEEKDAY,16,TRAIN,NE16/STC,45364,59614
2026-03,WEEKDAY,16,TRAIN,EW18,19877,20639
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,BP4,897,407
2026-03,WEEKDAY,16,TRAIN,NS24/NE6/CC1,47068,35322
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,TE16,4477,3516
2026-03,WEEKDAY,10,TRAIN,TE14/NS22,30090,97545
2026-03,WEEKDAY,9,TRAIN,EW5,49847,26010
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,5418,12811
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,EW2/DT32,26078,30518
2026-03,WEEKDAY,19,TRAIN,BP6/DT1,48464,105946
2026-03,WEEKDAY,17,TRAIN,DT33,23806,35960
2026-03,WEEKDAY,9,TRAIN,SW5,11009,5306
2026-03,WEEKDAY,13,TRAIN,BP3,3476,3508
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,TE27,2184,3243
2026-03,WEEKDAY,10,TRAIN,DT22,9137,9977
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,NE16/STC,21731,20741
2026-03,WEEKDAY,15,TRAIN,BP7,1235,1364
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,CC21,704,674
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,TE28,2160,1926
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,SE4,1618,1936
2026-03,WEEKDAY,19,TRAIN,NE7/DT12,42986,46411
2026-03,WEEKDAY,10,TRAIN,CC16,5963,4916
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,CC5,5,39
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW28,8046,17818
2026-03,WEEKDAY,15,TRAIN,EW9,20266,18740
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,TE4,2904,2392
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2359,2532
2026-03,WEEKDAY,20,TRAIN,NE7/DT12,36831,29858
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,12521,10844
2026-03,WEEKDAY,22,TRAIN,SE5,525,2792
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,SE2,126,1606
2026-03,WEEKDAY,12,TRAIN,NS15,17630,11496
2026-03,WEEKDAY,11,TRAIN,NS24/NE6/CC1,23707,39263
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,27872,17789
2026-03,WEEKDAY,13,TRAIN,PE7,5385,4670
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW3,46,993
2026-03,WEEKDAY,13,TRAIN,NS17/CC15,34182,16908
2026-03,WEEKDAY,12,TRAIN,CC16,7974,4923
2026-03,WEEKDAY,22,TRAIN,CC17/TE9,2102,6320
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NS20,21172,14635
2026-03,WEEKDAY,10,TRAIN,BP7,1140,737
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1574,459
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,TE7,2697,2954
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,DT31,3957,2953
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1033,938
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,TE16,3687,3748
2026-03,WEEKDAY,13,TRAIN,NS23,43811,44808
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3129,3017
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,NE13,7274,10760
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,EW33,3719,3520
2026-03,WEEKDAY,5,TRAIN,NS21/DT11,4360,2688
2026-03,WEEKDAY,14,TRAIN,BP12,3732,2417
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW5,11463,15876
2026-03,WEEKDAY,16,TRAIN,EW3,18854,21578
2026-03,WEEKDAY,10,TRAIN,SW4,3439,1329
2026-03,WEEKDAY,23,TRAIN,NS10,4242,23929
2026-03,WEEKDAY,7,TRAIN,NS8,83087,30715
2026-03,WEEKDAY,9,TRAIN,EW21/CC22,20222,95330
2026-03,WEEKDAY,23,TRAIN,TE27,488,3242
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,DT20,629,2952
2026-03,WEEKDAY,21,TRAIN,CC23,10795,2108
2026-03,WEEKDAY,11,TRAIN,SW3,2602,1448
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,TE29,19,231
2026-03,WEEKDAY,13,TRAIN,NS16,39925,36771
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,TE3,5330,2994
2026-03,WEEKDAY,14,TRAIN,PE7,3405,5340
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,EW33,2544,1461
2026-03,WEEKDAY,21,TRAIN,NS8,12575,22113
2026-03,WEEKDAY,11,TRAIN,DT3,6861,2623
2026-03,WEEKDAY,14,TRAIN,NE15,18524,21662
2026-03,WEEKDAY,20,TRAIN,NS12,12757,33505
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,NE15,11545,13784
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW18,36,273
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,SE1,219,1248
2026-03,WEEKDAY,18,TRAIN,NE7/DT12,71019,57675
2026-03,WEEKDAY,22,TRAIN,TE16,5470,7794
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,CC8,110,6
2026-03,WEEKDAY,13,TRAIN,CG1/DT35,11805,15723
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,PE1,1277,2228
2026-03,WEEKDAY,14,TRAIN,NE13,21732,23438
2026-03,WEEKDAY,9,TRAIN,CC19/DT9,9040,11237
2026-03,WEEKDAY,21,TRAIN,BP4,1231,2371
2026-03,WEEKDAY,11,TRAIN,EW28,24115,15269
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1753,1654
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,DT6,821,2352
2026-03,WEEKDAY,7,TRAIN,EW28,135997,44542
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NS12,6617,11759
2026-03,WEEKDAY,21,TRAIN,EW29,12140,5875
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,EW22,2684,2615
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,TE27,3452,2713
2026-03,WEEKDAY,18,TRAIN,SW2,7282,13217
2026-03,WEEKDAY,19,TRAIN,NE8,37705,65916
2026-03,WEEKDAY,11,TRAIN,CG2,16651,24719
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,CC3,165,1801
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CC11,6047,4181
2026-03,WEEKDAY,20,TRAIN,TE7,3724,8417
2026-03,WEEKDAY,15,TRAIN,CC17/TE9,20366,7391
2026-03,WEEKDAY,9,TRAIN,EW17,44584,28227
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,DT2,1522,755
2026-03,WEEKDAY,12,TRAIN,EW11,19211,17546
2026-03,WEEKDAY,15,TRAIN,DT33,12364,14700
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS3,9793,10318
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,DT7,2029,1396
2026-03,WEEKDAY,8,TRAIN,EW7,47426,23307
2026-03,WEEKDAY,12,TRAIN,EW1,28488,19110
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,EW4,4769,9016
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE9,5112,3373
2026-03,WEEKDAY,20,TRAIN,SW6,1564,5825
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW20,250,68
2026-03,WEEKDAY,8,TRAIN,NS23,17203,54837
2026-03,WEEKDAY,8,TRAIN,NS10,118446,52811
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,CC24,1919,6152
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,DT4,49,1
2026-03,WEEKDAY,20,TRAIN,NE11,15239,19212
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,DT29,2777,2751
2026-03,WEEKDAY,11,TRAIN,CC23,11462,14550
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE17/PTC,5938,2440
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,DT13,6349,7433
2026-03,WEEKDAY,10,TRAIN,NS4/BP1,31927,24811
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,NS25/EW13,17296,55511
2026-03,WEEKDAY,0,TRAIN,EW28,15,4148
2026-03,WEEKDAY,21,TRAIN,EW14/NS26,66934,10205
2026-03,WEEKDAY,18,TRAIN,DT5,27877,54313
2026-03,WEEKDAY,15,TRAIN,TE18,12931,9412
2026-03,WEEKDAY,16,TRAIN,NS28,6029,3266
2026-03,WEEKDAY,20,TRAIN,NS5,17080,50403
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,BP11,661,1703
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,PE7,1748,1800
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,12683,9647
2026-03,WEEKDAY,6,TRAIN,EW17,28304,10791
2026-03,WEEKDAY,9,TRAIN,CC2,2057,13230
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,PW3,289,604
2026-03,WEEKDAY,0,TRAIN,NS8,721,3027
2026-03,WEEKDAY,18,TRAIN,DT3,9315,21723
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,DT6,499,584
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CC25,2584,2291
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,SE2,574,12
2026-03,WEEKDAY,22,TRAIN,NS8,8137,17345
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,TE19,1756,652
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,PE3,3495,2979
2026-03,WEEKDAY,16,TRAIN,CC4/DT15,26449,15818
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,PW5,448,2921
2026-03,WEEKDAY,8,TRAIN,EW14/NS26,10918,380477
2026-03,WEEKDAY,23,TRAIN,TE4,1506,1902
2026-03,WEEKDAY,23,TRAIN,NS16,7224,26991
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,TE5,3052,3124
2026-03,WEEKDAY,17,TRAIN,NE17/PTC,57104,86769
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,PE2,2413,2562
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,NS10,9946,20301
2026-03,WEEKDAY,5,TRAIN,NS8,14120,2431
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,DT5,11978,7419
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,NS19,17709,18608
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,TE8,4606,3256
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,EW10,6165,7148
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,11019,12033
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,NS11,10957,23104
2026-03,WEEKDAY,17,TRAIN,DT27,29005,13990
2026-03,WEEKDAY,14,TRAIN,PW6,1481,2224
2026-03,WEEKDAY,17,TRAIN,EW1,42688,58560
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,19515,3282
2026-03,WEEKDAY,6,TRAIN,DT34,4651,2771
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,DT3,184,2
2026-03,WEEKDAY,8,TRAIN,BP6/DT1,152567,58388
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,EW28,10675,15587
2026-03,WEEKDAY,12,TRAIN,PE1,4060,2959
2026-03,WEEKDAY,8,TRAIN,TE8,21597,15993
2026-03,WEEKDAY,18,TRAIN,PE2,6706,14472
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,SW2,3353,2918
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,BP12,1025,1255
2026-03,WEEKDAY,14,TRAIN,BP2,1959,2242
2026-03,WEEKDAY,0,TRAIN,EW10,114,545
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,TE28,1051,621
2026-03,WEEKDAY,23,TRAIN,EW27,4799,23732
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,EW28,11728,9774
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NS7,14971,7653
2026-03,WEEKDAY,15,TRAIN,EW20,12888,10566
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3502,3643
2026-03,WEEKDAY,10,TRAIN,CC26,3234,4546
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1706,2098
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1455,608
2026-03,WEEKDAY,20,TRAIN,DT8,3495,3565
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,EW28,3302,209
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,DT22,4328,7185
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,NE12/CC13,8863,3516
2026-03,WEEKDAY,23,TRAIN,EW9,5460,12906
2026-03,WEEKDAY,9,TRAIN,BP4,2694,7309
2026-03,WEEKENDS/HOLIDAY,6,TRAIN,PW1,28,196
2026-03,WEEKDAY,10,TRAIN,DT29,9046,2618
2026-03,WEEKDAY,10,TRAIN,CG1/DT35,4086,26872
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW30,930,415
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,BP13,766,596
2026-03,WEEKDAY,15,TRAIN,BP11,2704,3697
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW21/CC22,132,413
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,TE23,2294,1552
2026-03,WEEKDAY,0,TRAIN,CC12,38,407
2026-03,WEEKDAY,11,TRAIN,CC25,6384,3631
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,CC20,2373,2715
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW11,9577,8545
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,TE23,48,116
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,CC12,3124,3349
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,36838,34541
2026-03,WEEKDAY,23,TRAIN,CC12,675,2505
2026-03,WEEKDAY,9,TRAIN,CC12,15464,4534
2026-03,WEEKDAY,5,TRAIN,TE5,968,80
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1570,462
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,CC24,2235,4037
2026-03,WEEKDAY,8,TRAIN,NS25/EW13,11882,121903
2026-03,WEEKDAY,19,TRAIN,CC2,8519,4533
2026-03,WEEKDAY,7,TRAIN,EW18,35537,38123
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,NS11,22814,9185
2026-03,WEEKDAY,14,TRAIN,TE15,10829,10945
2026-03,WEEKDAY,11,TRAIN,TE1,3945,2522
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,DT4,910,1142
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,CC8,2464,2491
2026-03,WEEKDAY,20,TRAIN,CC5,4073,3488
2026-03,WEEKDAY,17,TRAIN,CC3,14337,5857
2026-03,WEEKDAY,18,TRAIN,TE15,21036,28724
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,DT31,4336,4301
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW5,105,1311
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,NE18,6022,6490
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,CC12,418,1117
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,DT31,4121,2092
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,CE1/DT16,8222,21534
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,TE5,3240,4438
2026-03,WEEKDAY,13,TRAIN,EW15,37121,41856
2026-03,WEEKDAY,5,TRAIN,NS25/EW13,787,934
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NE17/PTC,26689,23613
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,EW31,1,186
2026-03,WEEKDAY,11,TRAIN,EW20,12677,8850
2026-03,WEEKDAY,11,TRAIN,DT20,7163,5496
2026-03,WEEKDAY,20,TRAIN,BP3,2232,7758
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,TE6,1576,7831
2026-03,WEEKDAY,21,TRAIN,CC16,4258,6880
2026-03,WEEKENDS/HOLIDAY,22,TRAIN,TE27,756,2621
2026-03,WEEKDAY,14,TRAIN,EW24/NS1,60796,61284
2026-03,WEEKDAY,18,TRAIN,NS18,35377,37433
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,7490,15558
2026-03,WEEKDAY,15,TRAIN,TE8,9198,10018
2026-03,WEEKDAY,5,TRAIN,SW2,1069,303
2026-03,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1536,706
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW6,6722,3864
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,NS3,10885,12116
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,TE18,8041,8270
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW32,2567,2527
2026-03,WEEKDAY,17,TRAIN,EW29,98894,12886
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,CC14,2740,1448
2026-03,WEEKDAY,17,TRAIN,BP2,2872,4712
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,TE27,3803,1776
2026-03,WEEKDAY,13,TRAIN,NS21/DT11,55769,65271
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,EW30,1171,2682
2026-03,WEEKDAY,15,TRAIN,BP3,2933,4103
2026-03,WEEKDAY,7,TRAIN,EW14/NS26,5840,99922
2026-03,WEEKENDS/HOLIDAY,10,TRAIN,EW17,11700,10277
2026-03,WEEKDAY,11,TRAIN,PE7,4171,2246
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,PE4,100,10
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,NS2,2227,324
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,DT18,2639,2233
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,CC17/TE9,2082,1684
2026-03,WEEKDAY,18,TRAIN,DT13,28520,22334
2026-03,WEEKDAY,9,TRAIN,DT34,8963,7469
2026-03,WEEKDAY,23,TRAIN,PW1,154,51
2026-03,WEEKDAY,11,TRAIN,NE9,27107,15685
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,14391,8330
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,3920,16086
2026-03,WEEKENDS/HOLIDAY,5,TRAIN,CC21,167,21
2026-03,WEEKENDS/HOLIDAY,7,TRAIN,TE25,642,509
2026-03,WEEKDAY,21,TRAIN,BP6/DT1,24097,50541
2026-03,WEEKDAY,9,TRAIN,EW4,25490,11590
2026-03,WEEKDAY,18,TRAIN,NS24/NE6/CC1,92631,78848
2026-03,WEEKDAY,16,TRAIN,EW8/CC9,58263,50070
2026-03,WEEKDAY,12,TRAIN,CC26,6129,3714
2026-03,WEEKDAY,20,TRAIN,PW7,2006,5140
2026-03,WEEKENDS/HOLIDAY,23,TRAIN,DT4,48,603
2026-03,WEEKENDS/HOLIDAY,13,TRAIN,NS15,5852,4135
2026-03,WEEKENDS/HOLIDAY,16,TRAIN,CC21,5444,5101
2026-03,WEEKDAY,20,TRAIN,PE5,2419,10796
2026-03,WEEKDAY,19,TRAIN,TE24,4088,7843
2026-03,WEEKENDS/HOLIDAY,9,TRAIN,DT23,973,1843
2026-03,WEEKDAY,0,TRAIN,CC7,26,398
2026-03,WEEKDAY,0,TRAIN,EW7,188,1067
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,DT5,9323,9748
2026-03,WEEKDAY,12,TRAIN,EW2/DT32,52303,50962
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,CC24,6074,3744
2026-03,WEEKDAY,7,TRAIN,EW29,14763,128435
2026-03,WEEKENDS/HOLIDAY,18,TRAIN,PW6,551,761
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,6514,11284
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1932,1731
2026-03,WEEKDAY,18,TRAIN,NS25/EW13,147470,110422
2026-03,WEEKDAY,22,TRAIN,EW11,13326,15351
2026-03,WEEKDAY,8,TRAIN,TE28,14824,4368
2026-03,WEEKDAY,7,TRAIN,NS16,105656,72193
2026-03,WEEKENDS/HOLIDAY,19,TRAIN,NE9,10231,10606
2026-03,WEEKDAY,22,TRAIN,SW3,287,2510
2026-03,WEEKENDS/HOLIDAY,0,TRAIN,DT31,17,532
2026-03,WEEKDAY,13,TRAIN,DT28,7851,7441
2026-03,WEEKDAY,14,TRAIN,NS28,3175,2839
2026-03,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,54394,25209
2026-03,WEEKENDS/HOLIDAY,11,TRAIN,TE13,2190,2110
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,CC4/DT15,4940,13243
2026-03,WEEKDAY,21,TRAIN,PE6,4488,7059
2026-03,WEEKDAY,17,TRAIN,NS21/DT11,112717,110429
2026-03,WEEKENDS/HOLIDAY,15,TRAIN,TE15,5732,5692
2026-03,WEEKENDS/HOLIDAY,8,TRAIN,DT17,729,2579
2026-03,WEEKDAY,8,TRAIN,NE14,111225,22396
2026-03,WEEKENDS/HOLIDAY,21,TRAIN,BP11,485,1850
2026-03,WEEKDAY,9,TRAIN,PE6,11541,6898
2026-03,WEEKENDS/HOLIDAY,12,TRAIN,TE5,3321,2591
2026-03,WEEKENDS/HOLIDAY,17,TRAIN,EW4,9607,9287
